Link,Headline,Date,Description
https://www.cnn.com/2024/01/20/politics/donald-trump-ballot-removal-efforts-dg/index.html,Tracking the major 14th Amendment efforts to remove Trump from the 2024 ballot,"Mar 04, 2024",CNN has been tracking the major decisions on Trump’s eligibility for the 2024 presidential race. Here’s where the major anti-Trump ballot challenges stand across the US.
https://www.cnn.com/2024/03/04/politics/read-supreme-court-opinion-trump-colorado-ballot/index.html,READ: Supreme Court’s opinion keeping Trump on Colorado ballot,"Mar 04, 2024",The Supreme Court ruled Monday that former President Donald Trump should appear on the ballot in Colorado in a decision that follows months of debate over whether the frontrunner for the GOP nomination violated the “insurrectionist clause” included in ...
https://www.cnn.com/2024/03/04/politics/biden-trump-defining-week-2024/index.html,A defining week set to lay bare the choice in the 2024 election,"Mar 04, 2024",A defining week in politics will clarify the choice Americans will face in November in a fateful and unprecedented election that is already testing long-held interpretations of the Constitution and the powers of the presidency.
https://www.cnn.com/2024/03/04/us/5-things-to-know-for-march-4-election-2024-gaza-immigration-supreme-court-north-korea/index.html,"5 things to know for March 4: Election 2024, Gaza, Immigration, Supreme Court, North Korea","Mar 04, 2024",CNN’s 5 Things brings you the news you need to know every morning.
https://www.cnn.com/2024/03/04/politics/trump-campaign-finances/index.html,UberX and mismatched furniture: How Trump campaign is reining in costs as it prepares for general election,"Mar 04, 2024","As former President Donald Trump gears up for a costly general election campaign with President Joe Biden and faces staggering legal expenses of his own, his campaign – helmed by senior advisers Chris LaCivita and Susie Wiles – is actively ..."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-03-03-24/index.html,"March 3, 2024 Israel-Hamas war","Mar 03, 2024","Negotiators are racing to reach an Israel-Hamas ceasefire deal before Ramadan begins in just over a week, as the humanitarian crisis spirals in Gaza. Follow for live updates."
https://www.cnn.com/2024/03/03/politics/supreme-court-opinion-trump-14th-amendment/index.html,Supreme Court may announce at least one opinion Monday as US waits for word on Trump ballot case,"Mar 03, 2024","The Supreme Court may hand down at least one opinion on Monday, according to a new post on the court’s website. The announcement is certain to drive speculation that the justices are prepared to decide whether former President Donald Trump is ..."
https://www.cnn.com/2024/03/03/politics/mullin-trump-mcconnell-senate-republican-leader-race/index.html,GOP Sen. Mullin suggests Trump’s involvement in race for McConnell’s replacement would be a ‘lose-lose situation’,"Mar 03, 2024","Republican Sen. Markwayne Mullin suggested Sunday that Donald Trump “stay out” of the race for Senate Minority Leader Mitch McConnell’s successor, calling it a “lose-lose situation.”"
https://www.cnn.com/2024/03/03/politics/haley-trump-republican-pledge/index.html,Haley suggests she’s no longer bound by pledge to back eventual Republican nominee,"Mar 03, 2024","GOP presidential candidate Nikki Haley suggested she’s no longer bound by a Republican National Committee pledge to support the eventual nominee, saying that she’ll “make the decision I want to make” when asked whether she would endorse ..."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-03-02-24/index.html,"March 2, 2024 - Israel-Hamas war","Mar 02, 2024",The US says it has made its first airdrop of humanitarian aid into Gaza. Aid groups have criticized the plan as ineffective while Israel continues to obstruct the bulk of deliveries.
https://www.cnn.com/politics/live-news/missouri-idaho-republican-caucus-michigan-convention-03-02-24/index.html,March 2 - 2024 campaign updates,"Mar 02, 2024","Idaho and Missouri are holding Republican presidential caucuses today, while the Michigan GOP held a convention that formally awarded the state’s delegates to Donald Trump. Follow here for the latest live news updates."
https://www.cnn.com/2024/03/02/politics/trump-michigan-convention-delegates/index.html,Trump wins all delegates at stake in Michigan GOP convention amid leadership battle,"Mar 02, 2024","Former President Donald Trump won all 39 delegates at stake at a Michigan Republican convention Saturday, as officials there sought to move past a leadership battle that has split the state party into rival factions."
https://www.cnn.com/2024/03/02/politics/trump-e-jean-carroll-bond-delay/index.html,Trump slams E. Jean Carroll’s objection to his request to delay posting bond as ‘inconsistent’,"Mar 02, 2024",Former President Donald Trump said Saturday that E. Jean Carroll can’t have it both ways in arguing that he was rich enough for the jury to award her $83.3 million in damages in her defamation trial but now saying he shouldn’t be permitted to delay ...
https://www.cnn.com/2024/03/02/politics/trump-biden-north-carolina-battleground/index.html,"For Trump and Biden, attention on North Carolina will linger well past Super Tuesday","Mar 02, 2024","Donald Trump and Republican rival Nikki Haley may have dueling rallies planned for Saturday in North Carolina, but the former president’s appearance will provide an early window into his longer-term strategy beyond the state’s Super Tuesday primary."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-03-01-24/index.html,"March 1, 2024 - Israel-Hamas war","Mar 01, 2024","The US will airdrop humanitarian aid and supplies into Gaza “very soon,” President Joe Biden announced Friday."
https://www.cnn.com/2024/03/01/politics/takeaways-donald-trump-criminal-cases/index.html,Takeaways from a crucial day in court for Donald Trump’s criminal cases,"Mar 01, 2024","Donald Trump’s attorneys on Friday sought to delay one of his criminal trials until after the November election and disqualify the district attorney prosecuting another case against the former president, in a split screen that underscored how all of Trump’s ..."
https://www.cnn.com/politics/live-news/trump-classified-documents-fani-willis-03-01-24/index.html,Hearings in Georgia and Florida on Trump’s criminal cases,"Mar 01, 2024",Two of Donald Trump’s criminal cases — the Georgia election subversion case and Mar-a-Lago classified documents case — are facing pivotal hearings today. Follow here for the latest live news updates.
https://www.cnn.com/politics/trump-trial-election-calendar-dg/index.html,See Trump’s busy legal and election calendar in 1 chart,"Mar 01, 2024",Trump will be juggling a busy court and campaign schedule as he defends himself in several criminal cases while also vying for a second term in the White House.
https://www.cnn.com/2024/03/01/us/5-things-to-know-for-march-1-migrant-crisis-extreme-weather-government-shutdown-gaza-covid-19/index.html,"5 things to know for March 1: Migrant crisis, Extreme weather, Government shutdown, Gaza, Covid-19","Mar 01, 2024",CNN’s 5 Things brings you the news you need to know every morning.
https://www.cnn.com/2024/03/01/politics/what-to-watch/index.html,It’s a busy day in two key Trump cases. Here’s what to watch,"Mar 01, 2024","Two hearings Friday, one in Georgia and the other in Florida, could hold significant implications for former President Donald Trump and the criminal charges he faces for his actions around the 2020 election and retaining classified information after ..."
https://www.cnn.com/2024/03/01/investing/trump-money-judgments/index.html,"How Trump, suddenly strapped for cash, could raise more than half a billion dollars to satisfy judgments against him","Mar 01, 2024",Donald Trump is facing a cash crunch as deadlines are quickly approaching to find over half a billion dollars he owes in judgments.
https://www.cnn.com/2024/03/01/politics/trump-legal-calendar-2024-election/index.html,Why the calendar may be the decisive factor in the 2024 election,"Feb 29, 2024","In yet another courtroom, in yet another city, Donald Trump on Friday will star in a fresh episode of a deepening drama over whether he will be tried for federal crimes before November’s general election."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-02-29-24/index.html,"February 29, 2024 - Israel-Hamas war","Feb 29, 2024","At least 112 people have been killed and hundreds injured in Gaza after Israeli forces opened fire as Palestinian civilians were waiting for food, according to the Palestinian health ministry in Gaza."
https://www.cnn.com/2024/02/29/politics/fact-check-trump-biden-border-speech/index.html,Fact check: Trump makes false and unsubstantiated claims in border speech,"Feb 29, 2024",President Joe Biden and former President Donald Trump delivered back-to-back Thursday speeches at different Texas locations near the border with Mexico.
